,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Idi2,9.00574534555126,0.477190721511224,0.759331508487958,0.62843529627981,0.529718820930345,NA
Ifng,0.389076533297899,-0.837722514111844,4.39506291319976,-0.190605352109045,0.848834796696124,NA
Ifnlr1,7.86627912889897,-0.0390248519425883,0.676646351455141,-0.0576739265033567,0.954008362751999,NA
Igf2bp1,2.69559817891829,-0.837727786456067,2.59413473885101,-0.322931486136727,0.74674713025958,NA
Igfbpl1,0.444270132693012,1.08585530137073,3.71204320762144,0.292522268906053,0.769887335973705,NA
Igflr1,9.15273854479662,-0.308142273585089,0.641420456918036,-0.480406058555855,0.630938687126685,NA
Igll1,0.813661010357938,1.0858476252924,5.28367112553338,0.205510070459351,0.837173630924548,NA
Igsf1,8.62095491165374,0.814113119260089,0.682573545722944,1.19271120945337,0.23298249405286,NA
Igsf9,13.2612472956706,-0.993843024140387,0.549049684574729,-1.81011491684979,0.0702779682007759,NA
Il10,9.04348009842924,1.57376488284659,0.741300608263077,2.12297800015845,0.0337556954254758,NA
Il11,0.587543916878762,-1.72914828116362,2.56821444939473,-0.673288121080054,0.500764008547928,NA
Il12a,2.34487057063486,-0.207031016771033,1.04469207429821,-0.198174200670671,0.842908772048309,NA
Il12b,6.74900557562228,-0.833248717603476,0.773178526414938,-1.0776925239596,0.281170995902565,NA
Il12rb1,6.54496695437154,0.02764938056928,0.55999224467963,0.0493745776516925,0.960620787540317,NA
Il17a,0.406670109983063,1.08584938516366,4.96747833909859,0.218591669865378,0.826968142369685,NA
Il17b,3.02272913713211,1.3385038251509,1.37480046764531,0.973598610599417,0.330255876477859,NA
Il17c,2.16372117597971,-0.266775493351568,1.44092518350362,-0.185141807781374,0.853117810535611,NA
Il1r2,7.96474016960819,-0.642196210581108,0.919911799285901,-0.69810628701537,0.485110726593663,NA
Il1rapl1,1.96987454880694,-0.244381677410259,1.12901344545705,-0.21645594956695,0.828632358347759,NA
Il1rapl2,1.18782634124511,-2.63443632928893,1.95902958110202,-1.34476597735036,0.178700820594807,NA
Il1rl2,5.80446238963871,0.64605958424146,0.850121262436728,0.759961681689552,0.447277489779967,NA
Il20rb,3.41901517076488,1.37842449708052,1.12830321051615,1.22167914106169,0.22182898734198,NA
Il22ra1,11.3690961398453,1.85909807752272,1.32036728306405,1.40801586147188,0.159126373300622,NA
Il22ra2,1.52006165444296,-0.622721980228104,1.49077688495975,-0.417716417869545,0.676154467121708,NA
Il23a,7.5693868452643,-0.602968810584666,1.01575320521006,-0.593617433340977,0.552768018198387,NA
Il24,1.99095868356294,-1.88314289034122,1.38600984010513,-1.35867930793218,0.174248231781329,NA
Il27ra,9.10882341110589,-0.646997828453004,0.50710163534847,-1.27587407208498,0.202000037852971,NA
Il2ra,10.0285105285604,-0.250634870836712,0.64793201985521,-0.386822788743672,0.69888740508148,NA
Il31ra,9.67143734100598,0.630931747034614,0.71118500307954,0.887155584415564,0.374995141486179,NA
Il36g,7.52102984333775,-0.92928907097285,0.84996584189468,-1.09332519634124,0.274251043939086,NA
Il4,0.389346106790758,-1.73016960310912,4.24736578929524,-0.407351212243061,0.683750054287581,NA
Il5ra,1.32550909028244,-0.342964440013479,1.9647738383121,-0.174556701298564,0.861427973480715,NA
Il6,0.701842593251217,1.87017042026785,2.88791295753464,0.647585452805468,0.517253108656667,NA
Il9r,4.04104924377521,1.06222871502807,1.01320556345131,1.04838421081085,0.294461625119058,NA
Ildr1,8.07159841883453,0.26555909265824,0.613481170232747,0.43287244261709,0.665107441057159,NA
Impg1,2.71901617468069,-0.0489742058691861,0.983218234300468,-0.0498101074214006,0.960273712125276,NA
Impg2,12.5622738219941,0.794215328760754,0.612935436526555,1.29575691244333,0.195059246925161,NA
Ina,0.516922729394898,0.124064958824743,4.26776135927762,0.029070266207608,0.976808549900417,NA
Inha,3.33353993514673,-0.272611805985206,0.989616922769976,-0.275472053592368,0.782953593549628,NA
Inpp5j,0.495500885468825,1.08584959813204,4.92783868685963,0.220350069702468,0.825598528291492,NA
Ins1,0.353146747779152,0.124063420400226,6.5584379781912,0.0189166110608616,0.984907628201655,NA
Ins2,0.371605487530565,0.124063420400224,6.5584379781912,0.0189166110608612,0.984907628201655,NA
Insl3,3.29944022492843,-1.57544548470875,1.02643253877148,-1.53487484583681,0.124814573379692,NA
Insl6,0.374620968302336,-0.837725136565834,3.61328473611578,-0.231845868163264,0.816657729870236,NA
Insrr,1.74455934676344,0.0444514617466755,1.17293635087481,0.0378975907034702,0.969769334010934,NA
Ipcef1,9.82190884341628,-0.449688835721166,0.751092674853775,-0.598712849660946,0.549364386912733,NA
Iqcf1,0.840905630516708,1.04322020206385,2.13005370839712,0.489762393291428,0.624302045007023,NA
Iqsec3,7.77353956746077,-0.880404108459829,0.831028742035099,-1.05941475177359,0.289410934314195,NA
Irgc,0.384869342127873,-0.842194182796749,4.33799441329361,-0.194143676214953,0.84606338350669,NA
Irx3,0.647161250695068,-1.26106080332083,2.002583717736,-0.629716896303594,0.528879825857825,NA
Irx4,2.74036645464388,-0.169294940665726,0.846056587941783,-0.200098838633918,0.841403281634588,NA
Isl1,0.584647845727807,0.124065223262323,3.7351044570535,0.033215998291034,0.973502340370707,NA
Isl2,0.611102485571133,0.124065449459314,3.21008635567812,0.0386486330001254,0.969170527707681,NA
Ism1,3.95902614686636,-0.607003163014924,0.716977614993604,-0.846613827713907,0.397210403982814,NA
Itga10,0.79994742360365,-0.767272189881789,2.48943377140622,-0.308211529342424,0.757921380080462,NA
Izumo1,4.97223202663662,-0.506989386175768,0.819800046405699,-0.618430540957632,0.536291570889051,NA
Jakmip1,7.39181723306763,-1.10037261211912,0.832900783058865,-1.32113288221192,0.186457060727551,NA
Jph1,1.36424392442291,-0.766626070501989,1.88691702300022,-0.40628499354097,0.684533210255208,NA
Jph2,6.71575515286358,0.144092149410678,0.767232983505821,0.187807553257497,0.85102751448867,NA
Jph3,12.4238612924109,-1.35017371557674,0.631059512382663,-2.13953468584753,0.0323923898853206,NA
